store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,extra,_store,_city,_scraped_at
metro,multan,406499,"HAIER 65"" GOOGLE 4K TV 65K85",Haier,Home Appliances,,177900.0,189900.0,PKR,1.0,pcs,177900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1758800969389.jpg,https://www.metro-online.pk/product/406499,94893449,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 160932.0, 'article_mgb': 343670}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406488,"HAIER 55"" GOOGLE 4K TV 55K85",Haier,Home Appliances,,109900.0,119900.0,PKR,1.0,pcs,109900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1758800860163.jpg,https://www.metro-online.pk/product/406488,94893446,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 6, 'vat_perc': 18, 'mrp_price': 101610.0, 'article_mgb': 343669}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406659,Canon Water Heater 7L GAS IGWH-17DD,Canon,Home Appliances,,20900.0,24400.0,PKR,1.0,pcs,20900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1759839306880.jpg,https://www.metro-online.pk/product/406659,35895840,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 9, 'vat_perc': 18, 'mrp_price': 20678.0, 'article_mgb': 341172}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,415962,Enviro Gas Geyser Egwh-600 6L,Enviro,Home Appliances,,16999.0,21999.0,PKR,1.0,pcs,16999.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763717439710.jpg,https://www.metro-online.pk/product/415962,25021888,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 34, 'vat_perc': 18, 'mrp_price': 18643.0, 'article_mgb': 340377}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406637,Canon Electric Water Heater 78L EWT-80,Canon,Home Appliances,,34401.0,,PKR,1.0,pcs,34401.0,True,https://metro-b2c.s3.amazonaws.com/Products/1759839155800.jpg,https://www.metro-online.pk/product/406637,35895817,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 5, 'vat_perc': 18, 'mrp_price': 29153.0, 'article_mgb': 339461}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404379,Dawlance Ac 1.5 Ton Magna Inverter T3 30 W,Dawlance,Home Appliances,,169900.0,,PKR,1.0,pcs,169900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1746523635256.jpg,https://www.metro-online.pk/product/404379,23458181,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 155339.0, 'article_mgb': 342509}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404753,Enviro Ac 1 Ton Inverter T3 Eac-12Hc,Enviro,Home Appliances,,114999.0,113900.0,PKR,1.0,pcs,114999.0,True,https://metro-b2c.s3.amazonaws.com/Products/1755770608813.jpg,https://www.metro-online.pk/product/404753,10854652,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 108474.0, 'article_mgb': 342368}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,402967,HAIER AC 1.5T H&C INV 18/19RF,Haier,Home Appliances,,122900.0,128000.0,PKR,1.0,pcs,122900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1741325740719.jpg,https://www.metro-online.pk/product/402967,25677224,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 9, 'vat_perc': 18, 'mrp_price': 108475.0, 'article_mgb': 341913}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,402956,HAIER AC 1TON H&C INV 12/13RF,Haier,Home Appliances,,99900.0,108000.0,PKR,1.0,pcs,99900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1741325672824.jpg,https://www.metro-online.pk/product/402956,25602010,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 5, 'vat_perc': 18, 'mrp_price': 91525.0, 'article_mgb': 341911}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403109,HYU 1.5T INV BRIO HAC-18 WIFI,Hyundai,Home Appliances,,156900.0,179900.0,PKR,1.0,pcs,156900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742369476754.jpg,https://www.metro-online.pk/product/403109,68114876,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 7, 'vat_perc': 18, 'mrp_price': 152458.0, 'article_mgb': 342069}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403098,HYU 1.T INV BRIO HAC-12 WIFI,Hyundai,Home Appliances,,129900.0,144900.0,PKR,1.0,pcs,129900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742369442543.jpg,https://www.metro-online.pk/product/403098,68114875,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 5, 'vat_perc': 18, 'mrp_price': 122797.0, 'article_mgb': 342068}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,327957,HZone 12 Ltr Geyser,,Home Appliances,,25212.0,28499.0,PKR,,,,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12635537-0-M.jpg,https://www.metro-online.pk/product/327957,12635537,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 7, 'vat_perc': 18, 'mrp_price': 24152.0, 'article_mgb': 319417}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,408769,Philips Air Purifier AC920/10,Philips,Home Appliances,,44900.0,46900.0,PKR,1.0,pcs,44900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1761731127075.jpg,https://www.metro-online.pk/product/408769,25822626,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 59321.0, 'article_mgb': 343847}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,379654,Seco Fan Heater 014,,Home Appliances,,4390.0,5000.0,PKR,1.0,pcs,4390.0,True,https://metro-b2c.s3.amazonaws.com/Products/1700757436598.jpg,https://www.metro-online.pk/product/379654,46135665,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 4237.0, 'article_mgb': 335978}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,416137,Kenwood 11cft Inv Krf23357 Vcm,Kenwood,Home Appliances,,79900.0,82900.0,PKR,1.0,pcs,79900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763637779196.jpg,https://www.metro-online.pk/product/416137,25021910,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 8, 'vat_perc': 18, 'mrp_price': 79407.0, 'article_mgb': 344487}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406543,"Xiaomi 65"" Pro A2025 4K QLED",Xiaomi,Home Appliances,,179900.0,,PKR,1.0,pcs,179900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1759924350650.jpg,https://www.metro-online.pk/product/406543,53099118,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 173728.0, 'article_mgb': 342160}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,410081,"EcoStar 32"" QLED TV Q-873/874",Ecostar,Home Appliances,,42900.0,,PKR,1.0,pcs,42900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1762858002972.jpg,https://www.metro-online.pk/product/410081,55544030,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 36356.0, 'article_mgb': 342391}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,410092,"EcoStar 43"" QLED TV Q-873/874",Ecostar,Home Appliances,,69500.0,,PKR,1.0,pcs,69500.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1762857812338.jpg,https://www.metro-online.pk/product/410092,55611649,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 58898.0, 'article_mgb': 342388}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404819,"HAIER 43"" GOOGLE TV 43K85",Haier,Home Appliances,,69900.0,79900.0,PKR,1.0,pcs,69900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1752129621659.jpg,https://www.metro-online.pk/product/404819,10854659,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 6, 'vat_perc': 18, 'mrp_price': 67712.0, 'article_mgb': 342428}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,413595,I-Zone 40� Fhd Whale Led Tv W700,Izone,Home Appliances,,54999.0,49900.0,PKR,1.0,pcs,54999.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/335996.jpeg,https://www.metro-online.pk/product/413595,86654682,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 46609.0, 'article_mgb': 343300}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403197,"TCL 65"" GOOGLE TV 4K 65V6C",TCL,Home Appliances,,174900.0,191900.0,PKR,1.0,pcs,174900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742371102699.jpg,https://www.metro-online.pk/product/403197,68114887,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 162627.0, 'article_mgb': 342395}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,414507,"TCL 50"" QLED S5K",TCL,Home Appliances,,85900.0,98900.0,PKR,1.0,pcs,85900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/337440.jpeg,https://www.metro-online.pk/product/414507,86655322,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 83814.0, 'article_mgb': 344336}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403164,"Tcl 43"" Google Tv 4K 43V6C",TCL,Home Appliances,,83900.0,81900.0,PKR,1.0,pcs,83900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742370971761.jpg,https://www.metro-online.pk/product/403164,68114883,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 15, 'vat_perc': 18, 'mrp_price': 77881.0, 'article_mgb': 342392}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404599,"Tcl 55"" Qled 55P8K",TCL,Home Appliances,,160900.0,162900.0,PKR,1.0,pcs,160900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1750756321066.jpg,https://www.metro-online.pk/product/404599,10854638,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 148220.0, 'article_mgb': 342402}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404874,"TCL 55"" MINI QLED 55C6K",TCL,Home Appliances,,194900.0,207900.0,PKR,1.0,pcs,194900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1750755604288.jpg,https://www.metro-online.pk/product/404874,10854665,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 176186.0, 'article_mgb': 342660}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,414519,"Tcl 50"" Mini Qled Tv 50c6k",TCL,Home Appliances,,164900.0,170900.0,PKR,1.0,pcs,164900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/337441.jpeg,https://www.metro-online.pk/product/414519,86655330,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 152458.0, 'article_mgb': 344377}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403208,"Tcl 75"" Google Tv 4K 75V6C",TCL,Home Appliances,,249900.0,255900.0,PKR,1.0,pcs,249900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742371125317.jpg,https://www.metro-online.pk/product/403208,68114888,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 228729.0, 'article_mgb': 342396}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,325812,"SAMSUNG 32"" TV T5300",Samsung,Home Appliances,,50083.8,63998.0,PKR,1.0,pcs,50083.8,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12636487-0-M.jpg,https://www.metro-online.pk/product/325812,12636487,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 54236.0, 'article_mgb': 327902}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404643,"TCL 55"" QLED 55P7K",TCL,Home Appliances,,136900.0,151900.0,PKR,1.0,pcs,136900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763639574690.jpg,https://www.metro-online.pk/product/404643,10854642,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 128729.0, 'article_mgb': 342399}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406648,Canon Electric Water Heater 60L EWT-60,Canon,Home Appliances,,26900.0,29400.0,PKR,1.0,pcs,26900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1759838994577.jpg,https://www.metro-online.pk/product/406648,35895819,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 24915.0, 'article_mgb': 339460}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,415841,Electromax Sun Heater Emih-1350,Electromax,Home Appliances,,2499.0,,PKR,1.0,pcs,2499.0,True,https://metro-b2c.s3.amazonaws.com/Products/1765195519196.jpg,https://www.metro-online.pk/product/415841,25021870,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 6, 'vat_perc': 18, 'mrp_price': 2118.0, 'article_mgb': 344802}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,388054,ENVIRO AC 1T INV T3 EAC-12IB,Enviro,Home Appliances,,122900.0,140999.0,PKR,1.0,pcs,122900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1711082689546.jpg,https://www.metro-online.pk/product/388054,82440666,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 119491.0, 'article_mgb': 337286}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404237,HAIER AC 1.0T H&C INV 13FA-T3,Haier,Home Appliances,,119900.0,124000.0,PKR,1.0,pcs,119900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1744883481180.jpg,https://www.metro-online.pk/product/404237,6143908,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 105085.0, 'article_mgb': 341914}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,408791,GFC Air Purifier GF-270,Gfc Fans,Home Appliances,,32299.0,36999.0,PKR,1.0,pcs,32299.0,True,https://metro-b2c.s3.amazonaws.com/Products/1761727094175.jpg,https://www.metro-online.pk/product/408791,26007882,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 31355.0, 'article_mgb': 341263}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,400537,Gree Cabinet Cool 2 Ton Inverter 24Tfih,Gree,Home Appliances,,375000.0,,PKR,1.0,pcs,375000.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/319901.jpg,https://www.metro-online.pk/product/400537,84361313,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 317797.0, 'article_mgb': 328837}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,402652,HAIER AC 1.5T H&C INV 19FA-T3,Haier,Home Appliances,,149900.0,160000.0,PKR,1.0,pcs,149900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1739964287444.jpg,https://www.metro-online.pk/product/402652,64054185,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 135593.0, 'article_mgb': 341912}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,379678,Seco Quartz Heater 3 Rods 015,,Home Appliances,,4390.0,5000.0,PKR,1.0,pcs,4390.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1700115159637.jpg,https://www.metro-online.pk/product/379678,46135669,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 4237.0, 'article_mgb': 335975}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404885,Kenwood Ac 1.5Ton Nexus Inverter 1874S,Kenwood,Home Appliances,,153900.0,153901.0,PKR,1.0,pcs,153900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1752129132939.jpg,https://www.metro-online.pk/product/404885,10854666,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 141525.0, 'article_mgb': 342614}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404368,Orient Ac 1.5Ton T3 Inverter H&C Smarton,Haier,Home Appliances,,141900.0,142900.0,PKR,1.0,pcs,141900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1746523294216.jpg,https://www.metro-online.pk/product/404368,23234197,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 10, 'vat_perc': 18, 'mrp_price': 135508.0, 'article_mgb': 342801}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,315453,Dawlance Deep Freezer 18CFT Double Door Inverter 91998-H,Dawlance,Home Appliances,,98898.0,107500.0,PKR,,,,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/12641274-0-M.jpg,https://www.metro-online.pk/product/315453,12641274,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 91102.0, 'article_mgb': 324662}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404742,Enviro Water Dispenser Wd110 2Tap Gd Ref18L,Enviro,Home Appliances,,39900.0,43999.0,PKR,1.0,pcs,39900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1750425283657.jpg,https://www.metro-online.pk/product/404742,10854651,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 37287.0, 'article_mgb': 342803}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404522,Enviro Water Dispenser Wd100 2Tap Ref16L,Enviro,Home Appliances,,36900.0,40499.0,PKR,1.0,pcs,36900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1751010269552.jpg,https://www.metro-online.pk/product/404522,10854630,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 6, 'vat_perc': 18, 'mrp_price': 34321.0, 'article_mgb': 342800}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,410103,"EcoStar 40"" QLED TV Q-873/874",Ecostar,Home Appliances,,59900.0,,PKR,1.0,pcs,59900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1762858056925.jpg,https://www.metro-online.pk/product/410103,55690761,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 4, 'vat_perc': 18, 'mrp_price': 50763.0, 'article_mgb': 342387}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406760,"Haier 55"" Mini QLED TV H55M80",Haier,Home Appliances,,169900.0,164900.0,PKR,1.0,pcs,169900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1763717709174.jpg,https://www.metro-online.pk/product/406760,31790452,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 160932.0, 'article_mgb': 343664}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406065,"SAMSUNG 65"" QLED Q60D",Samsung,Home Appliances,,291900.0,306999.0,PKR,,,,True,https://metro-b2c.s3.amazonaws.com/Products/1758101729641.jpg,https://www.metro-online.pk/product/406065,1397003,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 260169.0, 'article_mgb': 339488}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,405759,"NOBEL 65"" GT12 QLED Google TV",Nobel,Home Appliances,,129900.0,147500.0,PKR,1.0,pcs,129900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1758801128523.jpg,https://www.metro-online.pk/product/405759,17344743,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 125000.0, 'article_mgb': 343577}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,405749,"NOBEL 55"" GT12 QLED Google TV",Nobel,Home Appliances,,83900.0,103500.0,PKR,1.0,pcs,83900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1758801206693.jpg,https://www.metro-online.pk/product/405749,17344741,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 5, 'vat_perc': 18, 'mrp_price': 87712.0, 'article_mgb': 343576}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,413055,I-ZONE 40” SMART LED C900,Izone,Home Appliances,,41900.0,69999.0,PKR,1.0,pcs,41900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/333558.jpeg,https://www.metro-online.pk/product/413055,86654428,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 17, 'vat_perc': 18, 'mrp_price': 59321.2, 'article_mgb': 341167}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,413583,I-Zone 32� Hd Whale Led Tv W600,Izone,Home Appliances,,39900.0,34900.0,PKR,1.0,pcs,39900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/products_images_new/335995.jpeg,https://www.metro-online.pk/product/413583,86654677,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 38135.0, 'article_mgb': 343298}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403186,"TCL 55"" GOOGLE TV 4K 55V6C",TCL,Home Appliances,,109900.0,119900.0,PKR,1.0,pcs,109900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742371041043.jpg,https://www.metro-online.pk/product/403186,68114885,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 101610.0, 'article_mgb': 342394}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,403175,"TCL 50"" GOOGLE TV 4K 50V6C",TCL,Home Appliances,,98900.0,112900.0,PKR,1.0,pcs,98900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1742371013520.jpg,https://www.metro-online.pk/product/403175,68114884,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 7, 'vat_perc': 18, 'mrp_price': 95678.0, 'article_mgb': 342393}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406859,"TCL 40"" QLED S5K",TCL,Home Appliances,,65990.0,75900.0,PKR,1.0,pcs,65990.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763639900476.jpg,https://www.metro-online.pk/product/406859,31790473,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 64322.0, 'article_mgb': 343303}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406848,"TCL 32"" QLED S5K",TCL,Home Appliances,,47900.0,55900.0,PKR,1.0,pcs,47900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763640018010.jpg,https://www.metro-online.pk/product/406848,31790471,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 11, 'vat_perc': 18, 'mrp_price': 47373.0, 'article_mgb': 343302}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404720,"Tcl 65"" Qled 65P8K",TCL,Home Appliances,,229900.0,232900.0,PKR,1.0,pcs,229900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1750756225546.jpg,https://www.metro-online.pk/product/404720,10854649,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 7, 'vat_perc': 18, 'mrp_price': 211780.0, 'article_mgb': 342403}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404533,"TCL 75"" QLED 75P7K",TCL,Home Appliances,,294900.0,296900.0,PKR,1.0,pcs,294900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763639630990.jpg,https://www.metro-online.pk/product/404533,10854632,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 264322.0, 'article_mgb': 342401}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404164,"TCL 65"" QLED 65P7K",TCL,Home Appliances,,196900.0,195900.0,PKR,1.0,pcs,196900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1744107291987.jpg,https://www.metro-online.pk/product/404164,77014908,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 1, 'vat_perc': 18, 'mrp_price': 179576.0, 'article_mgb': 342400}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,404544,"TCL 43"" QLED 43P7K",TCL,Home Appliances,,93900.0,103900.0,PKR,1.0,pcs,93900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763639600437.jpg,https://www.metro-online.pk/product/404544,10854633,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 2, 'vat_perc': 18, 'mrp_price': 88051.0, 'article_mgb': 342397}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,406870,"TCL 43"" QLED S5K",TCL,Home Appliances,,85900.0,86260.0,PKR,1.0,pcs,85900.0,True,https://metro-b2c.s3.ap-southeast-1.amazonaws.com/Products/1763639979282.jpg,https://www.metro-online.pk/product/406870,31790476,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 3, 'vat_perc': 18, 'mrp_price': 71102.0, 'article_mgb': 343304}",metro,multan,2026-03-11T11:15:01.790093+00:00
metro,multan,402641,HAIER 43'' QLED H43S80EUX,Haier,Home Appliances,,89900.0,89901.0,PKR,1.0,pcs,89900.0,True,https://metro-b2c.s3.amazonaws.com/Products/1739960257800.jpg,https://www.metro-online.pk/product/402641,60073162,,2026-03-11T11:15:01.790093+00:00,"{'store_id': 21, 'available_stock': 6, 'vat_perc': 18, 'mrp_price': 76186.0, 'article_mgb': 341723}",metro,multan,2026-03-11T11:15:01.790093+00:00
