store,city,product_id,name,brand,category,subcategory,price,sale_price,currency,quantity,unit,price_per_unit,in_stock,image_url,product_url,barcode,description,scraped_at,_store,_city,_scraped_at
chaseup,karachi,2495450,Lux Magical Orchid Body Wash 250Ml,,Health & Beauty,,379.0,,PKR,250.0,ml,151.6,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008158376.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495449,Lux Soft Rose Body Wash 250Ml,,Health & Beauty,,379.0,,PKR,250.0,ml,151.6,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008158372.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495379,Safeguard Lemon Fresh Soap 95Gm,,Health & Beauty,,135.0,,PKR,95.0,g,142.1053,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000183028.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495378,Dove Relaxing Beauty Soap 90Gm,,Health & Beauty,,345.0,,PKR,90.0,g,383.3333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008076296.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495377,Capri Rose Petal & Strawbrreysoap Pink 150Gm,,Health & Beauty,,155.0,,PKR,150.0,g,103.3333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000357175.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495376,Dove Pink Beauty Soap 90Gm (Indo),,Health & Beauty,,299.0,,PKR,90.0,g,332.2222,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000781066.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495375,Skin White Dry Skin Formula Soap 110Gm,,Health & Beauty,,129.0,,PKR,110.0,g,117.2727,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000463141.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495374,Lifebuoy Total Soap 160Gm,,Health & Beauty,,145.0,,PKR,160.0,g,90.625,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053629.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495373,Dettol Cool Soap Promo Pack 4Pcs 110Gm,,Health & Beauty,,509.0,,PKR,4.0,pcs,127.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000214356.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495371,Dettol Cool Soap 110Gm,,Health & Beauty,,135.0,,PKR,110.0,g,122.7273,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495370,Capri Velvet Orchid & Silk Protien Soap Purple 150Gm,,Health & Beauty,,155.0,,PKR,150.0,g,103.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495369,Opal Floral Freshness Soap Box60Gm 5Pcs,,Health & Beauty,,205.0,,PKR,60.0,g,341.6667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495368,Safeguard Floral Scent Soap 95Gm,,Health & Beauty,,135.0,,PKR,95.0,g,142.1053,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495367,Skin White Macho Sport Soap 110Gm (Fsd),,Health & Beauty,,125.0,,PKR,110.0,g,113.6364,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495366,Skin White Dry Skin Soap 75Gm,,Health & Beauty,,89.0,,PKR,75.0,g,118.6667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495365,Dettol Cool Soap 160Gm,,Health & Beauty,,169.0,,PKR,160.0,g,105.625,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495364,Capri Green Tea & Wild Soap Green 150Gm,,Health & Beauty,,155.0,,PKR,150.0,g,103.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495363,Dettol Original Soap Promo Pack 4Pcs 110Gm,,Health & Beauty,,509.0,,PKR,4.0,pcs,127.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000214358.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495362,Skin White Macho Gentle Soap 110Gm (Fsd),,Health & Beauty,,125.0,,PKR,110.0,g,113.6364,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000205596.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495361,Dettol Original Soap Promo Pack 85Gm 3Pcs,,Health & Beauty,,345.0,,PKR,85.0,g,405.8824,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000201736.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495360,Dettol Fresh Antibacterial Soap Promo Pack 110Gm 4Pcs,,Health & Beauty,,509.0,,PKR,110.0,g,462.7273,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000522281.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495359,Skin White Soap 110Gm (Fsd),,Health & Beauty,,129.0,,PKR,110.0,g,117.2727,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000183177.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495358,Pears Germ Shield Soap 125Gm,,Health & Beauty,,349.0,,PKR,125.0,g,279.2,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000185265.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495357,Dettol Original Soap 165Gm,,Health & Beauty,,169.0,,PKR,165.0,g,102.4242,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000215978.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495356,Skin White Oily Green Soap 80Gm,,Health & Beauty,,89.0,,PKR,80.0,g,111.25,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000379567.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495355,Skin White Oily Skin Formula Soap 110Gm,,Health & Beauty,,129.0,,PKR,110.0,g,117.2727,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000463142.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495354,Pears Transparent Soap 125Gm,,Health & Beauty,,349.0,,PKR,125.0,g,279.2,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000183969.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495353,Lux Nourished Glow Lotus Soap 128Gmx3Pc,,Health & Beauty,,405.0,,PKR,3.0,pcs,135.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008211418.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495352,Lifebuoy Care Soap 128Gm,,Health & Beauty,,121.0,,PKR,128.0,g,94.5312,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000201397.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495351,Sandal Green Apple Soap 150Gm,,Health & Beauty,,87.0,,PKR,150.0,g,58.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053281.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495350,Sandal Citrus Lemon Soap 150Gm,,Health & Beauty,,87.0,,PKR,150.0,g,58.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053276.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495349,Sandal Fresh Orange Soap 150Gm,,Health & Beauty,,87.0,,PKR,150.0,g,58.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053278.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495348,Lifebuoy Nature Soap 98Gm,,Health & Beauty,,96.0,,PKR,98.0,g,97.9592,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000201517.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495347,Palmolive Hydrating Glow Soap(Green) 165Gm,,Health & Beauty,,169.0,,PKR,165.0,g,102.4242,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008115052.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495346,Safeguard Lemon Fresh Soap 135Gm,,Health & Beauty,,169.0,,PKR,135.0,g,125.1852,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000205063.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495345,Lifebuoy Lemon Fresh Soap 98Gm,,Health & Beauty,,96.0,,PKR,98.0,g,97.9592,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000206799.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495344,Palmolive Radiant Glow Soap (Pink) 175Gm,,Health & Beauty,,169.0,,PKR,175.0,g,96.5714,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000402672.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495343,Lifebuoy Lemon Fresh Soap 128Gmx3Pc,,Health & Beauty,,345.0,,PKR,3.0,pcs,115.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495342,Safeguard Pure White Soap 135Gm,,Health & Beauty,,169.0,,PKR,135.0,g,125.1852,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2495341,Lifebuoy Care Soap 98Gm,,Health & Beauty,,96.0,,PKR,98.0,g,97.9592,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2340826,Life Essence Jasmine Bliss Soap 120Gm,,Health & Beauty,,119.0,,PKR,120.0,g,99.1667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2340825,Life Essence Youthful Glow Soap 120Gm,,Health & Beauty,,119.0,,PKR,120.0,g,99.1667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2340824,Life Essence Citrus Burst Soap 120Gm,,Health & Beauty,,119.0,,PKR,120.0,g,99.1667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2340823,Life Essence Rosematic Soap 120Gm,,Health & Beauty,,119.0,,PKR,120.0,g,99.1667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,2340822,Life Essence Fresh Splash Soap 120Gm,,Health & Beauty,,119.0,,PKR,120.0,g,99.1667,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797464,Sandal Goat Milk Oily Soap 110Gm,,Health & Beauty,,109.0,,PKR,110.0,g,99.0909,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053608.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797461,Sandal Glycerin & Lemon Transparent Soap 100Gm,,Health & Beauty,,289.0,,PKR,100.0,g,289.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008053268.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797447,Protex Gentle Soap Promo Pack130G 3Pcs,,Health & Beauty,,415.0,,PKR,130.0,g,319.2308,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000582648.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797446,Protex Balance Soap Promo Pack130Gm 3Pcs,,Health & Beauty,,415.0,,PKR,130.0,g,319.2308,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000582647.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797445,Protex Aloe Vera Soap Promo Pack 130Gm 3Pcs,,Health & Beauty,,415.0,,PKR,130.0,g,319.2308,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000582646.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797443,Lux Multi Color Soap 133Gm 3Pcs,,Health & Beauty,,405.0,,PKR,133.0,g,304.5113,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000322241.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797441,Lifebuoy Lemon Fresh Soap 128Gm,,Health & Beauty,,121.0,,PKR,128.0,g,94.5312,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000206800.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797440,English Neem Soap 95Gm (J),,Health & Beauty,,195.0,,PKR,95.0,g,205.2632,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000205741.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797434,Capri Water Lily Sea Soap Blue150Gm,,Health & Beauty,,155.0,,PKR,150.0,g,103.3333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000509674.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797433,Capri Water Lily Sea Soap Blue150Gm 3Pcs,,Health & Beauty,,429.0,,PKR,150.0,g,286.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070544.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797432,Capri Water Lily Sea Soap Blue120Gm,,Health & Beauty,,129.0,,PKR,120.0,g,107.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000207772.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797430,Capri Water Lily Sea Soap Blue120Gm 3Pcs,,Health & Beauty,,355.0,,PKR,120.0,g,295.8333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070557.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797429,Capri Velvet Orchid Silk Protien Soap Purple 150Gm 3Pcs,,Health & Beauty,,429.0,,PKR,150.0,g,286.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070560.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797427,Capri Velvet Orchid Silk Protien Soap Purple 120Gm 3Pcs,,Health & Beauty,,355.0,,PKR,120.0,g,295.8333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070552.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797425,Capri Rose Petal And Strawberry Soap Pink 150Gm 3Pcs,,Health & Beauty,,429.0,,PKR,150.0,g,286.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070548.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797424,Capri Rose Petal And Strawberry Soap Pink 120Gm,,Health & Beauty,,129.0,,PKR,120.0,g,107.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000203254.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797422,Capri Rose Petal And Strawberry Soap Pink 120Gm 3Pcs,,Health & Beauty,,355.0,,PKR,120.0,g,295.8333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797421,Capri Nourishing Soap Peach 150Gm 3Pcs,,Health & Beauty,,429.0,,PKR,150.0,g,286.0,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797419,Capri Nourishing Soap Peach 120Gm 3Pcs,,Health & Beauty,,355.0,,PKR,120.0,g,295.8333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797418,Capri Nourishing Peach Soap 150Gm,,Health & Beauty,,155.0,,PKR,150.0,g,103.3333,True,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797417,Capri Nourishing Peach Soap 120Gm,,Health & Beauty,,129.0,,PKR,120.0,g,107.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000207591.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797416,Capri Green Tea And Wild Soapgreen 150Gm 3Pcs,,Health & Beauty,,429.0,,PKR,150.0,g,286.0,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070549.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797415,Capri Green Tea And Wild Soapgreen 120Gm,,Health & Beauty,,129.0,,PKR,120.0,g,107.5,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/1000000207773.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
chaseup,karachi,1797413,Capri Green Tea And Wild Soapgreen 120Gm 3Pcs,,Health & Beauty,,355.0,,PKR,120.0,g,295.8333,True,https://g-cdn.blinkco.io/ordering-system/55525/gallery/10000008070545.jpg,https://www.chaseupgrocery.com/catalog/health--beauty-30887/health--beauty-55111,,,2026-03-11T13:58:39.797873+00:00,chaseup,karachi,2026-03-11T13:58:39.797873+00:00
